ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
2021-08-06T20:33:10+0200,C0mUGp2wYIHeF1kmb7,10.1.1.155,61438,10.1.1.10,668,tcp,-,0.003064,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CZ1LEX3ivOZsiSddgd,10.1.1.155,61438,10.1.1.10,5500,tcp,-,0.002947,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C3CIxz1EIe2VhoqQ9l,10.1.1.155,61438,10.1.1.10,8083,tcp,-,0.002990,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Crrtft4mE1x6qPcAj8,10.1.1.155,61438,10.1.1.10,5405,tcp,-,0.002881,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CBEJ9K1KmioYtQYraa,10.1.1.155,61438,10.1.1.10,26,tcp,-,0.002876,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CmZVyd2piGcpk8cJXa,10.1.1.155,61438,10.1.1.10,55056,tcp,-,0.002838,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CW1f3B24gVStdfEs6,10.1.1.155,61438,10.1.1.10,1580,tcp,-,0.002727,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ca0DFnv6Dll8OaGi3,10.1.1.155,61438,10.1.1.10,1494,tcp,-,0.002520,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C5B6cT1CjOGmdSGwBf,10.1.1.155,61438,10.1.1.10,2399,tcp,-,0.002374,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C1hK5GBzLrjbhCBsg,10.1.1.155,61438,10.1.1.10,44176,tcp,-,0.002296,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C3nchN3z3sMyprWkta,10.1.1.155,61438,10.1.1.10,40193,tcp,-,0.002195,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CMx7oD4hgpFD3TSX3c,10.1.1.155,61438,10.1.1.10,1069,tcp,-,0.002129,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cw8zyE4CloDRnB1Wl,10.1.1.155,61438,10.1.1.10,5280,tcp,-,0.002173,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C2kEL31wVLVMJmhZGj,10.1.1.155,61438,10.1.1.10,49157,tcp,-,0.001693,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CFCiAZ2n4k33CngsKh,10.1.1.155,61438,10.1.1.10,1322,tcp,-,0.001800,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CNXiZT3Y3jv0ZSv3cj,10.1.1.155,61438,10.1.1.10,280,tcp,-,0.001682,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CfJpDc1VA0wVDqMcb3,10.1.1.155,61438,10.1.1.10,32781,tcp,-,0.001559,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CCptGw1IHdIcJ0Z7bf,10.1.1.155,61438,10.1.1.10,62078,tcp,-,0.001650,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C1XTqq4pyqOPO4y3nc,10.1.1.155,61438,10.1.1.10,1947,tcp,-,0.001678,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CC3Zog1j7XNVu8qr9l,10.1.1.155,61438,10.1.1.10,5214,tcp,-,0.001679,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CX9fxA4vJ508sUvMC2,10.1.1.155,61438,10.1.1.10,49165,tcp,-,0.001669,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CJchs42PLQVI5DOp8f,10.1.1.155,61438,10.1.1.10,1137,tcp,-,0.001745,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CRuUEC31ic8z8r1q7l,10.1.1.155,61438,10.1.1.10,7070,tcp,-,0.001642,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CkZiJJ2JMvxpbIjCCf,10.1.1.155,61438,10.1.1.10,787,tcp,-,0.001616,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CnFQodz5eCRtfvgKf,10.1.1.155,61438,10.1.1.10,417,tcp,-,0.001592,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cm1A9527dC4QcenLB,10.1.1.155,61438,10.1.1.10,34571,tcp,-,0.001626,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CeEqYF3h0vrGS60Yyk,10.1.1.155,61438,10.1.1.10,3323,tcp,-,0.001661,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CJNnfd1igOo2CTtutd,10.1.1.155,61438,10.1.1.10,1700,tcp,-,0.001688,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cn3Mh92LC4R18H7Gxc,10.1.1.155,61438,10.1.1.10,8290,tcp,-,0.001739,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ClqErDSUBuqHkl2k4,10.1.1.155,61438,10.1.1.10,6007,tcp,-,0.001665,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CYQnAldi1QB8nEIG4,10.1.1.155,61438,10.1.1.10,1088,tcp,-,0.001743,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C6qG5v1u97vxrqCVa2,10.1.1.155,61438,10.1.1.10,3052,tcp,-,0.001845,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CRzOC61tIXuhL21a61,10.1.1.155,61438,10.1.1.10,9290,tcp,-,0.001762,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CvMTjyix35DZOyMn5,10.1.1.155,61438,10.1.1.10,8088,tcp,-,0.001631,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C0asQrs67SDhxDPV1,10.1.1.155,61438,10.1.1.10,44442,tcp,-,0.001686,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C0kEJYw90IjiqIN8l,10.1.1.155,61438,10.1.1.10,3005,tcp,-,0.001637,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CZcyMR18ncEOQhyD8c,10.1.1.155,61438,10.1.1.10,1011,tcp,-,0.001733,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cuoxj1fud6XM5iphj,10.1.1.155,61438,10.1.1.10,1021,tcp,-,0.001866,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CJDahc3birl3qDxpPf,10.1.1.155,61438,10.1.1.10,6129,tcp,-,0.001932,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CBkLfO3G40KFKEsDpl,10.1.1.155,61438,10.1.1.10,19283,tcp,-,0.002125,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CONUHI1JQScBU39x2d,10.1.1.155,61438,10.1.1.10,88,tcp,-,0.002179,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CPaBxT3T2VI48XWbf4,10.1.1.155,61438,10.1.1.10,1812,tcp,-,0.002591,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cy8Ls42BRvb3eJMD0e,10.1.1.155,61438,10.1.1.10,8194,tcp,-,0.002744,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cb4hff4qk9JmSAAIQ,10.1.1.155,61438,10.1.1.10,1060,tcp,-,0.002912,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CYT8PQnHU8bJLz1w3,10.1.1.155,61438,10.1.1.10,9010,tcp,-,0.002821,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cu5fpz19krsPJ05Icl,10.1.1.155,61438,10.1.1.10,4998,tcp,-,0.002842,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CvrvYG138uc8RxmcJd,10.1.1.155,61438,10.1.1.10,2200,tcp,-,0.002771,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CK7But4LwAslHzpApf,10.1.1.155,61438,10.1.1.10,8654,tcp,-,0.002677,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CjWedk3e7Kn6OCuX8b,10.1.1.155,61438,10.1.1.10,8084,tcp,-,0.002561,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CKkBxy3hDMvUYwbCW2,10.1.1.155,61438,10.1.1.10,1070,tcp,-,0.002428,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CQTqb61g1DwjrzAcN8,10.1.1.155,61438,10.1.1.10,5999,tcp,-,0.002303,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CUZhCi4xjhf6VC8lO,10.1.1.155,61438,10.1.1.10,1152,tcp,-,0.002194,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CpV7VS1i8okQDMxPhj,10.1.1.155,61438,10.1.1.10,125,tcp,-,0.002168,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CiOR5g1zG58O5mqfjf,10.1.1.155,61438,10.1.1.10,7800,tcp,-,0.002037,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CZNWUs3bPBEVa72jL9,10.1.1.155,61438,10.1.1.10,7999,tcp,-,0.001905,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C6YxWA4QXCrfpqgoY9,10.1.1.155,61438,10.1.1.10,5001,tcp,-,0.001785,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CoRD8M3KAzG1P5Hg07,10.1.1.155,61438,10.1.1.10,9968,tcp,-,0.001755,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C1j8Jh4KHboSt4pKLl,10.1.1.155,61438,10.1.1.10,541,tcp,-,0.001644,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C2QVvh30tjO6teXD6b,10.1.1.155,61438,10.1.1.10,6006,tcp,-,0.001628,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CkBJbW2tmv1Y7npKv3,10.1.1.155,61438,10.1.1.10,1755,tcp,-,0.001569,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CQJJRS3A9xNdWxEFBd,10.1.1.155,61438,10.1.1.10,5950,tcp,-,0.002475,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CGwVSb4HzSqvQD3a22,10.1.1.155,61438,10.1.1.10,5989,tcp,-,0.002395,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cszov61bZ6aoC9Whdd,10.1.1.155,61438,10.1.1.10,1057,tcp,-,0.002292,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CYVoAy4pSZqZuCYqcf,10.1.1.155,61438,10.1.1.10,3011,tcp,-,0.001145,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CETrNH35cmTP9HJsUb,10.1.1.155,61438,10.1.1.10,722,tcp,-,0.001054,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CX3Fre189i4W68Z7l1,10.1.1.155,61438,10.1.1.10,5911,tcp,-,0.001040,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CKqhqM3Jxt2zSTKUbf,10.1.1.155,61438,10.1.1.10,5087,tcp,-,0.001122,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CWd8e23hkTqDe5mfh6,10.1.1.155,61438,10.1.1.10,593,tcp,-,0.001211,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CvBtXy4KwZGQD5Cnve,10.1.1.155,61438,10.1.1.10,3269,tcp,-,0.001232,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CN1xlj1AYiAF505Q78,10.1.1.155,61438,10.1.1.10,7103,tcp,-,0.001311,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CjbnwO1LAx2etSjvR3,10.1.1.155,61438,10.1.1.10,2008,tcp,-,0.001370,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ChQ4u51gy1nmFtGMW4,10.1.1.155,61438,10.1.1.10,1301,tcp,-,0.001510,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CVnum038lY4ZDBchr5,10.1.1.155,61438,10.1.1.10,9415,tcp,-,0.001542,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CxfxOIlF45dzI5eq2,10.1.1.155,61438,10.1.1.10,70,tcp,-,0.001723,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ChtmE4ekjaOnzUY1,10.1.1.155,61438,10.1.1.10,4900,tcp,-,0.001731,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CsA0tx1otTJbOV8KKa,10.1.1.155,61438,10.1.1.10,2046,tcp,-,0.001755,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CjG49p1InWb20R5o7k,10.1.1.155,61438,10.1.1.10,648,tcp,-,0.001776,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CfMuGh4rScfby2xw69,10.1.1.155,61438,10.1.1.10,44501,tcp,-,0.001797,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C1CeY93DoWZV5WQYG5,10.1.1.155,61438,10.1.1.10,2106,tcp,-,0.001985,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cpn4qU2XifqfToXxX7,10.1.1.155,61438,10.1.1.10,3322,tcp,-,0.002204,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C1Dx1a49PMgdQ1UQ15,10.1.1.155,61438,10.1.1.10,42,tcp,-,0.002267,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CofmPU8SfhEv1CiG2,10.1.1.155,61438,10.1.1.10,1801,tcp,-,0.002347,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C2LYBc339OIkXVmKxc,10.1.1.155,61438,10.1.1.10,43,tcp,-,0.002337,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cx4MyV3C2TZOlCKpUe,10.1.1.155,61438,10.1.1.10,1050,tcp,-,0.002317,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C5j4Ni4fHmjuN5FVSi,10.1.1.155,61438,10.1.1.10,6565,tcp,-,0.002420,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CJFNby36S6nhtywDkc,10.1.1.155,61438,10.1.1.10,6001,tcp,-,0.002268,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C0ZoIK22lPhTlC4VV7,10.1.1.155,61438,10.1.1.10,4567,tcp,-,0.002145,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CbIahl1AtTPHkYvtQd,10.1.1.155,61438,10.1.1.10,5822,tcp,-,0.002172,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CUneRE29NqvpVRNQD,10.1.1.155,61438,10.1.1.10,3827,tcp,-,0.002142,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CJAwjE424FUU3j6ij1,10.1.1.155,61438,10.1.1.10,7004,tcp,-,0.002138,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CjEoiI1ZmwNcQIxE2l,10.1.1.155,61438,10.1.1.10,50003,tcp,-,0.002180,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CZZycmnr8OmTrIY5f,10.1.1.155,61438,10.1.1.10,37,tcp,-,0.002105,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Coa16XyJqEYHs51H3,10.1.1.155,61438,10.1.1.10,1100,tcp,-,0.002020,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CyWapr1OAzmc42SV39,10.1.1.155,61438,10.1.1.10,50002,tcp,-,0.001948,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CCfKDM2vFSuL4gqNf5,10.1.1.155,61438,10.1.1.10,38292,tcp,-,0.001835,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CJor9C2UnShXap9iL2,10.1.1.155,61438,10.1.1.10,27356,tcp,-,0.001837,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CFypS84gO7Dwfjioj7,10.1.1.155,61438,10.1.1.10,52673,tcp,-,0.001725,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CiglBY2cKmDgvW0vG4,10.1.1.155,61438,10.1.1.10,1687,tcp,-,0.001716,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C7G7K930Yf5MwQ5E2e,10.1.1.155,61438,10.1.1.10,8899,tcp,-,0.001704,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C4Bzc04ATAxdb7nhfb,10.1.1.155,61438,10.1.1.10,2394,tcp,-,0.001597,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CeplQ33BzjEp15Zx99,10.1.1.155,61438,10.1.1.10,8193,tcp,-,0.001554,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cqcm4qKCLJTtnrFp7,10.1.1.155,61438,10.1.1.10,1121,tcp,-,0.001559,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Cp9xI64sLbcstRm2c7,10.1.1.155,61438,10.1.1.10,5810,tcp,-,0.001473,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CWR1VU3q5FxttT9YM3,10.1.1.155,61438,10.1.1.10,7937,tcp,-,0.001457,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CLvkBd1d38Hk7jJldc,10.1.1.155,61438,10.1.1.10,800,tcp,-,0.001437,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ccha873jCyhvnlBBI5,10.1.1.155,61438,10.1.1.10,255,tcp,-,0.001422,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CMWAihSDBm6NnJsz2,10.1.1.155,61438,10.1.1.10,32780,tcp,-,0.001345,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CLBal14kz3kqlBy5w7,10.1.1.155,61438,10.1.1.10,1002,tcp,-,0.001361,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CAPEWrZ2Rk5kJoDfj,10.1.1.155,61438,10.1.1.10,7625,tcp,-,0.001348,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CVvxnLQDMMPZykBSk,10.1.1.155,61438,10.1.1.10,32769,tcp,-,0.001325,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C888UR1ksXhH2bdC11,10.1.1.155,61438,10.1.1.10,16993,tcp,-,0.001213,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CR6qCd2WJioQHbSxN6,10.1.1.155,61438,10.1.1.10,7920,tcp,-,0.001186,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CvuN9c2hGmaPJEWn38,10.1.1.155,61438,10.1.1.10,3737,tcp,-,0.001218,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C8VrK23Rirwg0jT21,10.1.1.155,61438,10.1.1.10,1234,tcp,-,0.000710,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CTrpl63WA51aWbHB49,10.1.1.155,61438,10.1.1.10,8649,tcp,-,0.000675,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ccytxw3m0QfxNxKtY3,10.1.1.155,61438,10.1.1.10,777,tcp,-,0.001126,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CwAoSg2DEL85J8gmb2,10.1.1.155,61438,10.1.1.10,8292,tcp,-,0.001132,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CrITXp3Fa0uJmiKHJ2,10.1.1.155,61438,10.1.1.10,4899,tcp,-,0.001049,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CUHZXE4T4UotXRE8Q6,10.1.1.155,61438,10.1.1.10,2608,tcp,-,0.001118,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CvSCsS3hUCj3YfdSRl,10.1.1.155,61438,10.1.1.10,1524,tcp,-,0.001160,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CP9L9240wX09uyMMUa,10.1.1.155,61438,10.1.1.10,4005,tcp,-,0.001217,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CxV12E1Ozqviw8lM4h,10.1.1.155,61438,10.1.1.10,1071,tcp,-,0.001161,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CEWZGL29ScPAQJFwQ5,10.1.1.155,61438,10.1.1.10,5030,tcp,-,0.001094,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CH7GGh3CMyAUezaWF6,10.1.1.155,61438,10.1.1.10,11967,tcp,-,0.001242,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ckseg748rrVvBN4mua,10.1.1.155,61438,10.1.1.10,1042,tcp,-,0.000955,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C8zxDCcoFm3zYEMR5,10.1.1.155,61438,10.1.1.10,30951,tcp,-,0.000929,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CahrDV1DLsgpmthn49,10.1.1.155,61438,10.1.1.10,8652,tcp,-,0.000990,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CPgtvy1l1Mg4oaxOV3,10.1.1.155,61438,10.1.1.10,2718,tcp,-,0.001005,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CkwyFQ3VaCqqS5k3M4,10.1.1.155,61438,10.1.1.10,3372,tcp,-,0.001002,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,Ckb8X54DRvV2ez9tfl,10.1.1.155,61438,10.1.1.10,1141,tcp,-,0.001031,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CFAddC4BKhTnKHht22,10.1.1.155,61438,10.1.1.10,3493,tcp,-,0.000980,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CEKgF71d8ByudSoqL5,10.1.1.155,61438,10.1.1.10,1072,tcp,-,0.000934,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,C3Pq6G4Nkkajoz9519,10.1.1.155,61438,10.1.1.10,1310,tcp,-,0.000907,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CjHcqx1hokEenRuCCi,10.1.1.155,61438,10.1.1.10,5925,tcp,-,0.000922,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CHeua43xdza1Ae4xUj,10.1.1.155,61438,10.1.1.10,1039,tcp,-,0.000921,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,COtqLV1Ysz7F3eEMkb,10.1.1.155,61438,10.1.1.10,5226,tcp,-,0.000942,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CeHFKVU2Mt2YuyTL7,10.1.1.155,61438,10.1.1.10,2030,tcp,-,0.000978,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CV1mzg3tks7Uj7bgM4,10.1.1.155,61438,10.1.1.10,109,tcp,-,0.000970,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CpDuvM3BYunYGjbkbj,10.1.1.155,61438,10.1.1.10,1036,tcp,-,0.001000,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CXjjUA12gim92jtOg1,10.1.1.155,61438,10.1.1.10,1131,tcp,-,0.000944,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CjJND93v8iCRkQEJo2,10.1.1.155,61438,10.1.1.10,1078,tcp,-,0.000937,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CjK7eFc4cKYEoQO1a,10.1.1.155,61438,10.1.1.10,16018,tcp,-,0.000900,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CiyCvY2nSIbL3VJZqa,10.1.1.155,61438,10.1.1.10,513,tcp,-,0.000943,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,ClSwd61GuzDrzISIr1,10.1.1.155,61438,10.1.1.10,2009,tcp,-,0.000946,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CyVDMi18iRLCHMeia8,10.1.1.155,61438,10.1.1.10,4443,tcp,-,0.000956,0,0,REJ,-,-,0,Sr,1,44,1,40,-
2021-08-06T20:33:10+0200,CWEOCx2F7IDrFMlfTh,10.1.1.155,61438,10.1.1.10,3030,tcp,-,0.000986,0,0,REJ,-,-,0,Sr,1,44,1,40,-
